id_conductor,nombre,celular,masculino,edad,experiencia,antiguedad,salario_base,distancia_recorrida,num_viajes,bono_mensual,zona_riesgo,tiene_dependientes,viaje_urbano,descanso_suficiente,nivel_estudios,viajes_cancelados,espera_excesiva,problemas_pago,quejas_previas,categoria,queja,probabilidad
bb6b5da4-8e1f-4fa3-b58f-bf342472a78a,Custodio Castillo Rovira,+34 988 916 045,0,33,9,6,7027,8096,23,4701.98147950705,1,1,1,1,2,0,1,0,2,recursos humanos,Exceso de trabajo,4
01f5951e-b3df-47b4-a601-09d7d1e604b1,Modesto Pedro Roura,+34845033430,0,39,14,5,8345,25564,28,13463.5321386342,1,0,1,1,1,0,0,0,0,recursos humanos,exceso de trabajo,4
ae3c330d-b671-46aa-8544-2cc04e0356a2,Sancho Mayoral Cánovas,+34871944902,0,40,13,4,6753,4966,26,3677.22990025653,1,0,0,0,2,1,0,0,0,operaciones,Exceso de viajes cancelados,3
10b6926c-a7d1-41f3-a769-8c30c43a8530,Jacobo Gonzalo Pozuelo,+34841295058,0,49,14,14,7381,22842,27,17380.5095707091,1,1,1,1,1,0,0,0,1,operaciones,Exceso de carga en viajes,4
f2eb5a38-4831-47dc-b397-6470f82ae837,Amador Pedrero Granados,+34921 115 253,0,22,3,2,7210,1222,13,588.568587556706,0,1,0,1,1,0,0,0,1,finanzas,Salario demasiado bajo para el trabajo realizado.,4
693dcb2f-c401-4dd0-9876-ca437de8d219,Joaquín Planas-Esteban,+34984 603 802,0,30,3,1,8903,14976,24,9350.04176045474,1,1,1,1,2,1,0,0,0,operaciones,Demasiados viajes cancelados,4
db4e7a96-f2e6-40a0-a40c-6e85285868e0,Jafet Marín Sarmiento,+34980 671 365,0,49,20,12,7115,17514,18,11588.7496761839,1,1,1,0,3,0,0,0,0,finanzas,Trabajo sin pago completo,5
a9b8093f-b19a-419e-b791-e1c2a08ea186,Timoteo Cisneros Rozas,+34 746 29 41 41,0,36,13,12,7718,15941,19,8354.7369557279,1,1,1,0,2,0,0,1,0,finanzas,Problemas de pago,4
5db16ff3-c099-4d46-b2ad-607840e48064,Jessica Cuenca Tamarit,+34873 10 07 22,1,55,34,22,7874,945,15,602.050045354167,1,1,0,1,1,0,0,0,2,recursos humanos,exceso de trabajo,4
8e6f43d7-db12-408b-ae56-0c2ee6d1ee67,Valero del Pont,+34875 681 247,0,68,15,13,6719,14801,41,9031.88312357663,1,1,1,1,1,1,0,1,0,finanzas,No me pagan lo que corresponde.,4
9233150d-7965-486a-97a2-da1f0971c305,Simón Girón,+34975693652,0,39,4,2,7898,11600,29,6468.46227028056,1,1,1,1,2,0,1,0,0,operaciones,exceso de trabajo,3
bdc7d83e-ba52-4e85-b647-620b3070594d,Marco Cadenas Caro,+34900 18 52 55,0,41,3,1,6466,16065,27,11425.7463681625,1,0,1,1,2,0,0,0,0,finanzas,Salario bajo,4
4c9884c3-fa63-4885-8eb7-0c965cccd7f4,Gerónimo de Quesada,+34 827 443 955,0,35,6,6,8065,11448,24,8862.17321886154,1,0,1,1,1,0,0,0,0,finanzas,Problemas de pago continuos,4
83ca515f-75ce-45da-b65e-7f0a7b03f97c,Mauricio Bermejo,+34825 450 774,0,38,10,0,6589,14336,28,8815.38606215967,0,1,1,1,1,1,1,0,1,operaciones,exceso de tiempo de espera,4
b06faf6e-e2cf-4ef1-91d0-8e89dc94bab9,Adán Pol Roma,+34 680936283,0,34,1,0,7390,12736,16,9766.91281929612,0,1,1,1,2,0,0,0,0,operaciones,Exceso de trabajo por distancia recorrida,4
d67d3174-0457-444c-b94b-ac31a089d6ff,Jeremías Rocha Aramburu,+34 826 635 173,0,33,11,3,7267,12908,28,9583.67252938325,1,0,1,1,1,0,0,0,0,operaciones,exceso de trabajo,4
2a1c21c7-4942-4d52-9cbc-5c45999c415a,Andrés Felipe Rafael Molins Tirado,+34 875095297,0,30,5,2,8672,7056,6,4116.14771357995,1,1,1,0,3,1,0,0,0,recursos humanos,problemas de pago,3
3f679bdf-b072-4a1b-b523-38fecc688837,Miguel Ángel Osuna-Giner,+34 941114997,0,53,10,2,8572,3120,24,0,1,1,0,0,1,0,0,0,0,finanzas,Salario bajo,3
ef87d680-d609-4591-9c19-4c69d331fca6,Iván Alfonso,+34971 423 108,0,42,7,0,7063,19682,26,14829.3530762999,1,1,1,1,2,1,1,0,0,operaciones,exceso de tiempo de espera,5
b1f172d6-5b43-4151-921c-baa7cae09d5c,Valerio de Ponce,+34823 816 929,0,40,14,12,8986,5978,14,4429.74560415774,1,1,1,1,1,0,0,1,1,finanzas,problemas de pago,4
f4054f52-0797-4dd1-9b11-32688030f2c8,Vinicio Cayetano Hierro Huguet,+34 948 17 94 73,0,50,31,5,6217,16492,19,9980.63751084692,1,1,1,1,1,0,0,0,0,operaciones,exceso de trabajo,4
365b8222-86a1-427f-aa05-2b4618860aaa,Balduino Marí-Pelayo,+34 838373991,0,53,6,6,8176,1833,3,1167.59943255196,1,1,1,1,1,0,0,0,0,operaciones,Bono por desempeño inexistente,3
e0e3d37c-e602-4670-97a1-23b0363ada40,Jenaro Roman Alegria,+34 714871692,0,45,3,2,10087,11172,21,7131.06742817873,1,1,1,1,0,0,1,0,0,finanzas,Cobros inadecuados en mi nómina.,4
303cfd5b-7a13-4356-961d-32cecae58f0d,Alex Garcés,+34 876 253 725,0,43,22,11,6953,23222,34,15790.4512516015,1,1,1,1,2,0,0,0,3,finanzas,salario bajo,4
d72637d5-f542-4246-9e1d-a12e6dad6a47,Juan José Fuster,+34 987 93 04 32,0,25,1,1,8068,9320,40,6083.56252687311,1,1,0,1,2,0,0,0,2,recursos humanos,exceso de trabajo,4
eb06c061-d3ae-496d-acc3-5069eaa53848,Pancho Cifuentes Rodrigo,+34803437557,0,43,13,3,6552,14075,25,12011.2562330846,1,1,1,1,3,0,0,0,0,finanzas,Salario base muy bajo,4
e59a544b-6c59-40eb-bba8-27b96b311636,Albano de Carreño,+34823225214,0,44,19,12,7395,6363,21,0,1,1,1,1,2,0,1,0,0,operaciones,exceso de tiempo de espera,4
9a6cf65c-14a4-49f1-ad48-038ced5b63ba,Javi Portero Pérez,+34822259790,0,39,9,1,7629,9135,21,6679.22701257999,1,0,1,1,1,0,0,0,0,recursos humanos,exceso de trabajo,4
0d1124ed-a38a-4126-977f-164f0c20a098,Heraclio Castañeda Gual,+34635851296,0,31,1,1,6979,11601,9,6683.39794695878,1,1,1,1,3,0,1,0,0,operaciones,Exceso de trabajo,4
1109c3d9-e530-4e4e-8044-d598512ae20c,Gilberto Díaz Porta,+34977 95 42 12,0,35,2,2,7599,12537,21,7826.51493912195,1,1,1,1,1,1,0,1,0,recursos humanos,exceso de trabajo,4
2980cd07-ba73-4aa2-9813-ca7456791812,Manu Valenciano Quintero,+34 827 59 45 60,0,26,5,4,8061,22113,27,15227.9616135049,1,1,1,1,0,1,0,0,3,finanzas,Error en el pago del bono,4
69b531bc-7e83-4b1a-b47d-3d00af8cb5d8,Noé Marqués Criado,+34 824383356,0,38,6,3,7072,2160,4,1338.5230857548,1,0,1,1,1,0,0,0,0,recursos humanos,Problemas de pago,4
0ef5d404-f5f6-4ae6-903c-d65ce55f1e06,Nando Garay Villanueva,+34882 97 55 35,0,30,9,3,8519,10668,14,0,0,1,1,1,0,1,0,1,1,finanzas,salario no adecuado,4
233b063c-fadf-4022-ba29-7e3463aeef1e,Vito de Gual,+34943 76 42 76,0,50,15,3,8153,16100,28,12388.3121671761,1,0,1,1,1,0,0,0,0,operaciones,Excesos en horas extras no remuneradas.,4
783451f4-8fd0-4a53-ab50-ab0c9bbad55d,Valero Alvarado,+34816 19 64 57,0,50,6,1,6280,828,2,603.953083978767,1,1,1,1,1,0,0,0,0,operaciones,Viajes cancelados,3
70331da8-2f13-4609-90a5-91b8f513b953,Gastón del Colom,+34 981 035 745,0,30,7,1,8898,7696,26,5949.34583930724,1,1,1,0,0,0,1,0,0,operaciones,Exceso de tiempo de espera,4
a2b7c77e-a9d4-4e95-b6a8-901e737e32b5,Marciano Gálvez Santos,+34 959823517,0,24,3,1,6864,2925,9,2533.006588779,1,1,1,1,3,0,0,0,0,finanzas,Bono desempeño no recibido,5
a5ca3151-333d-4cf5-ab9b-fc8f305d7f26,Nicanor Sosa Cerdán,+34 873 30 75 73,0,41,20,10,9030,22575,35,12900.5905004738,1,1,1,1,0,0,1,0,0,recursos humanos,Exceso de trabajo,4
5b7169c9-e995-498d-9505-edfecc34c3aa,Teófilo Naranjo Maestre,+34928057054,0,50,12,0,6574,15846,19,10545.0012629752,0,1,1,1,2,0,0,0,0,recursos humanos,falto de reconocimiento personal,3
3c9ebdaf-e75a-4830-9d99-c066e0761551,Vicente Pedro Alcázar Uría,+34803 709 850,0,36,15,6,6724,14730,30,9764.11643903944,1,1,1,1,1,0,0,1,0,finanzas,Problemas de pago,4
15698a77-2635-4f77-931c-56ca8fe7246c,Fulgencio de Bayón,+34807 58 36 98,0,41,8,5,6705,12936,21,6899.4519113638,0,1,1,1,2,0,0,0,0,recursos humanos,Exceso de viajes cancelados.,3
684c7b7f-de11-4655-9945-7f95b00cabc1,Rosario Salmerón Montes,+34825331622,0,39,13,6,9387,13392,18,0,0,1,1,1,1,0,0,0,0,operaciones,cancelación de viajes,4
140efe84-f678-4fb4-bdc2-308e74025afd,Pepito Julián,+34986 431 357,0,37,3,1,8269,23983,29,21616.7093895562,1,1,1,1,2,0,0,1,1,finanzas,Pago retrasado en varias ocasiones,4
f0438335-26b9-4b11-a7a0-ff5f36a4aad2,Marcelino Tolosa-Nicolau,+34924 543 988,0,42,20,20,7591,8085,11,6126.01984073285,1,1,1,1,1,0,0,0,0,finanzas,Ningún problema de pago hasta ahora,1
32b0d6dd-20c8-469f-9583-034da55c3b87,Ale Martínez Carvajal,+34748 44 40 91,0,28,5,0,7461,22785,35,16587.3754422474,1,1,1,1,1,0,1,0,0,operaciones,Exceso de tiempo de espera,4
c2bb8d5f-99d8-4cd8-835e-379335402571,Fabricio Peláez-Robledo,+34880 338 650,0,40,5,0,9273,9630,10,5459.7791808583,1,1,1,0,1,0,0,1,0,finanzas,Pagos atrasados,3
b32f0215-ce4c-434f-a2d4-a6d3087cbcb5,Roldán Pedraza Gallego,+34839501932,0,42,2,2,6447,4500,18,0,1,1,1,0,1,0,0,0,0,recursos humanos,Inconsistencias en salarios,3
fced2d14-d4ff-4a4c-b783-3e54bc98f6d0,Mario Francisco Javier Donaire Luján,+34 877 81 75 98,0,46,17,7,8042,8702,19,5764.37746416143,1,1,1,1,2,0,0,0,2,recursos humanos,exceso de trabajo,4
d2530647-9d02-4f70-aa7c-7739c5888f68,Alcides Ríos Sierra,+34881 96 00 05,0,39,12,2,6821,10430,35,0,1,1,1,1,1,0,0,0,0,finanzas,No hay bono por desempeño,4
123a0414-841a-433e-b0c0-e68ededa495d,Candelario Valentín Navarrete,+34947 757 908,0,40,19,13,6459,9465,15,5995.79672726789,1,1,1,1,3,1,0,0,0,operaciones,viajes cancelados,3
11977320-5c28-4e72-9773-e99b37158892,Armando Tomas Torrecilla,+34 827513650,0,51,14,9,8458,21870,30,15630.9584427086,1,1,1,1,1,0,0,0,1,finanzas,Problemas de pago,4
cafc7d57-16e4-49e3-b426-b653bf1a5273,Wálter Gabaldón Haro,+34 849 435 445,0,32,10,1,8359,558,6,305.399270439725,1,1,0,0,2,0,0,0,0,operaciones,exceso de trabajo,3
f349ce15-8b87-4ead-9905-ddc3f6724f4f,Baldomero Ramirez,+34987981551,0,53,6,5,7249,3920,40,0,1,1,0,1,2,1,0,1,1,finanzas,Problemas de pago recientes,4
ed8dfd0a-82d5-4987-9018-2e55f1bfb7b2,Adrián Benet-Peña,+34880 24 88 11,0,33,14,4,9411,24168,38,19291.7781698365,0,1,1,1,2,0,0,1,0,finanzas,Bajo bono por desempeño.,3
5c3b92ad-2385-4b97-a030-76ba3d8f64a2,Aníbal Bou Sáenz,+34943 024 023,0,38,0,0,8184,7476,21,6489.5232842645,1,0,1,1,0,0,1,0,0,operaciones,tiempos de espera excesivos,4
427e5cdd-3e7b-4985-9393-b50a26de93a4,Abraham Jáuregui-Peñalver,+34 842 016 112,0,32,12,12,6379,1215,9,864.233912955947,1,1,0,1,2,0,0,0,0,operaciones,tiempo de espera excesivo,2
81234add-8126-4098-9dd4-ced507fd4df5,Sigfrido Sierra Luna,+34 983 456 231,0,49,18,5,6942,10880,32,7370.97909337452,0,1,1,0,0,0,1,0,1,operaciones,tiempo de espera excesivo,4
3f86569b-c08d-4aaa-b388-c3c965fd53dc,Juan Pablo Amores,+34 807 243 258,0,48,2,1,9080,12650,22,7703.8866670792,1,1,1,1,2,0,0,0,0,finanzas,No me han pagado el bono,4
09e1fd16-06a2-45e8-9e79-6cc4e6341d8f,Chucho Hugo Aroca Morcillo,+34 922 66 17 57,0,37,18,4,8648,452,2,256.690613228992,0,1,0,1,2,0,0,0,3,recursos humanos,exceso de trabajo,4
889ca4f9-1ebb-4e31-b440-66e2100c6402,Epifanio Bernardino Guerrero Morán,+34 826 990 701,0,44,1,0,9647,16821,21,10101.7087802769,1,1,1,1,2,0,0,0,2,finanzas,Problemas de pago frecuentes,4
8f3b2e38-c5f5-42cc-bc62-495208b92b7a,Victorino Frías Oller,+34 853466891,0,52,15,3,7575,8589,21,5841.73557743498,1,1,1,0,2,0,0,0,0,recursos humanos,exceso de trabajo,4
d8c40d34-cd90-4e60-9915-2ae5fc1cc0ec,Manu Cabezas Lago,+34 963 523 448,0,45,9,9,8032,11520,32,7598.36405455185,1,1,1,1,1,0,0,0,0,recursos humanos,Salario retrasado,4
f12ffad9-889d-4aab-81c8-035211ce7672,Enrique Mármol Araujo,+34 923287219,0,48,0,0,6659,6066,9,0,0,1,1,0,0,1,0,0,0,finanzas,Sin pago por hora extra,3
136e9e74-c4e8-4b68-b0e9-0488b11d0377,Mario Villegas Sacristán,+34 981 283 250,0,42,6,4,7743,3530,10,2965.22552219344,1,1,1,1,1,0,1,0,2,operaciones,exceso de trabajo,4
60316652-d119-4224-b0f1-a377e0b6a633,Ruben Guerra Sanchez,+34841 36 84 23,0,35,13,8,7879,11928,21,8960.63093716733,0,1,1,1,1,0,1,1,0,operaciones,Largos tiempos de espera,4
380cc7c5-81b5-40f1-bdd1-e2dfe6facd10,Abraham Huertas Serna,+34 872 889 021,0,49,5,2,9967,21488,17,15378.7249367684,1,0,1,1,2,1,0,0,0,recursos humanos,Bono por desempeño debería ser mensual,4
a681726e-3869-4861-8c8d-31b99dae5da9,Albert Graciano Garmendia Cámara,+34948 041 180,0,36,6,4,8714,1339,13,870.485618186927,1,1,0,1,2,0,0,0,0,finanzas,No recibo mi bono de desempeño,4
04367ee2-2e8e-4ea1-b0fc-efeff6b74a46,César Jaén Vicens,+34 942507876,0,45,12,4,8186,5356,13,3615.46572841235,1,1,1,1,1,1,1,0,0,recursos humanos,exceso de trabajo,4
882f9303-6577-406c-8a61-afb071f32c5b,Galo Moreno Zabala,+34 912873864,0,43,10,10,7856,6356,14,5110.14560030016,1,0,1,1,0,0,0,0,0,operaciones,exceso de trabajo,4
687d6860-f1f4-454f-b97e-1a31f9566466,Virgilio Llanos Portillo,+34983201764,0,38,15,13,6413,14512,16,9444.5344841591,0,1,1,1,1,1,1,0,2,finanzas,Repetidos problemas de pago,4
949c5c7e-3b8d-4ed1-bf89-2cd903e518dc,Pastor Rius Torrecilla,+34883 257 894,0,40,9,9,8270,7200,18,0,1,1,1,1,2,0,0,0,0,recursos humanos,sueldo insuficiente,4
cdc9a5fa-75e8-4cfd-968e-e65a630c3590,Maxi Gracia-Antúnez,+34975 13 90 85,0,49,2,1,7510,7202,13,5550.56055844893,0,1,1,1,0,0,0,0,0,recursos humanos,exceso de viajes cancelados,3
5ab6c2c7-3b3e-4feb-a192-0e6da05ffbdc,Che Estévez,+34849 665 176,0,46,3,2,8191,8464,16,0,0,0,1,1,2,1,0,0,0,recursos humanos,exceso de trabajo,4
64e83a73-43ee-4a19-b387-cd51ba98c5c1,Zacarías Chuy Coll Bastida,+34820 369 719,0,47,10,8,8924,1872,13,1360.04672211067,1,0,0,0,3,0,0,1,1,finanzas,Salario bajo,3
4462246c-3ef6-44c1-8438-b131d8ae6d18,Miguel Ángel Crespi Valverde,+34 881 03 00 68,0,44,4,3,8833,2280,6,1466.28253280093,1,1,1,0,1,0,0,0,3,recursos humanos,exceso de trabajo,4
ea3ba3d7-fdd3-48cc-be89-f373783780aa,Jordi Castell Hervás,+34920 743 352,0,32,7,7,7882,11050,26,7654.60201799831,1,1,1,1,2,0,0,0,0,operaciones,tiempo de espera excesivo,5
787a1225-44f4-49b0-a023-f8b5f64f17d1,Luis Miguel Mascaró Álvarez,+34 872 101 114,0,39,12,1,8223,16554,31,11759.9637569737,1,0,1,1,2,0,0,0,0,finanzas,Sueldo bajo y viajes cancelados,4
a699f6d6-73e1-420d-8e3d-f6803ee7da49,Raimundo Bernal Aroca,+34 872 385 490,0,57,25,9,8737,8496,18,6487.51986274523,0,1,1,1,3,0,0,0,0,operaciones,Tiempos de espera excesivos en viajes,3
c7490b32-dd23-4c38-a575-cfe23fffc51b,Candelario del Mata,+34 924 722 412,0,42,14,5,8533,9060,30,0,1,1,1,1,1,0,0,1,1,finanzas,Salario insuficiente,4
35efa155-73bd-49fa-b921-3677f9c770cc,Benigno Calleja Farré,+34 747 614 526,0,46,6,5,7299,11237,17,7849.65844530013,1,0,1,1,3,0,1,0,0,recursos humanos,Largos tiempos de espera,3
dd220b15-af91-4520-8596-e7c4beb94454,Cornelio Jerez,+34982 28 91 30,0,39,12,11,9532,9660,15,5946.68097538854,1,1,1,1,2,0,0,0,0,operaciones,exceso de trabajo,3
16059636-5b5f-4472-a948-88ad68ad201c,Aitor Cabanillas-Segarra,+34978856282,0,32,4,3,7171,5082,6,3517.62793380783,1,1,1,1,1,0,0,1,0,finanzas,Problemas de pago,3
6fecf2f4-2c49-4c32-ad97-17c691129582,Óscar Gibert Bautista,+34 968 82 25 22,0,60,14,1,6890,4718,7,3251.44923404412,1,1,1,1,2,0,0,0,0,operaciones,Cancelación de viajes frecuentes,3
39914879-767b-444d-ab6d-98493d574300,Eugenio Cantón Neira,+34 925 94 27 92,0,30,6,4,9404,7579,13,4902.6126001,0,0,1,0,2,1,0,1,3,finanzas,Falta de pago de bono,3
5bba6942-ef11-4782-af5b-157e6f541d83,Trinidad Iriarte Pozo,+34 872 46 38 46,0,42,11,8,8403,3634,23,0,1,1,0,0,2,1,0,1,1,finanzas,Falta de bono de desempeño mensual,4
cbbb4a21-23b7-4374-8da3-3c2beb8bfb56,Lázaro Cuevas Villalba,+34821985307,0,49,8,8,8150,6890,26,4762.2943656945,1,0,1,1,3,0,0,0,3,recursos humanos,exceso de trabajo,5
a41fdcc8-15fa-49cf-9831-bbfe56a5ba4b,Victor Eleuterio Barreda Riba,+34 806 028 821,0,36,5,2,7637,9156,12,5323.08331413431,1,1,1,1,3,0,0,0,0,finanzas,Bono por desempeño cero.,3
2b12ddd4-1554-4a63-8ac8-be1bb137a3ac,Jose Carlos de Heras,+34886240862,0,44,10,7,9153,12627,23,10214.4816507852,1,1,1,1,1,0,0,0,0,finanzas,Bono de desempeño cero,3
713292f9-e703-432d-ae11-eac1028d13f3,Calisto del Torralba,+34 948694341,0,60,10,3,7694,10440,15,5746.93421362844,0,1,1,0,2,0,0,0,0,recursos humanos,Bono de desempeño cero,3
bae9afb6-fb88-4fa2-b398-c3a2c6d87057,Aarón Velasco Soriano,+34888 567 990,0,32,13,9,9077,12036,17,8431.48568354621,1,1,1,1,2,0,0,0,0,recursos humanos,Exceso de carga de trabajo,4
9f49b480-906e-4880-bd08-ac00f7e6fed3,Fidel Redondo Castrillo,+34 975 421 214,0,48,9,5,6423,13244,22,12208.8301048271,1,1,1,0,0,0,0,0,0,recursos humanos,exceso de trabajo,4
de03e985-39d3-43ea-85ec-8e97e8f2626e,Carmelo Cueto Sola,+34 984 109 273,0,29,6,2,6372,19232,32,14023.775346469,1,1,1,1,2,0,0,0,1,recursos humanos,exceso de trabajo,4
b21c155a-574e-4c64-803b-8b7040d07915,Vicente Neira Castillo,+34875 789 618,0,47,22,5,7718,13500,30,10182.6354026746,1,1,1,1,2,0,0,0,0,recursos humanos,exceso de trabajo,4
15c621a7-3b22-49f3-aa55-23f87f52c389,Custodio Asenjo Anglada,+34 879 45 98 40,0,45,6,2,8388,4966,13,3474.16781537603,1,1,1,1,1,0,0,0,0,finanzas,Necesito que resuelvan mis problemas de pago.,4
a0736b7e-17ef-42fe-bdb2-36001c1095ff,Conrado Cerezo,+34986 558 034,0,49,18,3,8926,1442,7,1073.64990069687,1,1,0,1,3,0,0,0,3,recursos humanos,exceso de quejas previas,4
edb72747-d2eb-4250-820a-14bdf52b91c9,Plácido Olivé-Córdoba,+34927 360 042,0,35,6,6,6749,5094,18,4440.15718279987,1,1,1,1,1,0,0,0,1,recursos humanos,exceso de trabajo,3
80ebc56c-da7c-4a01-bf7a-a685adfef4ac,Sandalio Trillo Franco,+34977387429,0,36,13,9,6217,18270,29,11662.9605113524,1,1,1,1,1,0,0,0,0,recursos humanos,exceso de trabajo,3
82ee7425-8dc1-485e-8cba-818122bf9304,Fabián Garmendia-García,+34878 059 785,0,36,1,1,9060,6970,41,5510.03345511969,1,1,0,1,0,0,0,0,0,finanzas,Salario bajo,4
fc7e30ca-0639-44fe-be29-fd2c6298723d,Damián Campo Bauzà,+34 941910550,0,28,6,2,7847,15221,31,9291.23902531436,1,1,1,1,2,0,0,1,0,finanzas,Problemas de pago en tiempo,3
62aadb1e-f846-414a-a20e-9ab39741c83a,Emigdio Botella Jove,+34980 83 46 19,0,34,6,0,8742,11343,19,11038.5945816743,1,1,1,0,1,0,0,0,0,finanzas,Problemas recurrentes en pagos mensuales,4
5d6bf17c-b0ac-4f1e-a59f-42d93c215083,Luis Ángel Lledó Ordóñez,+34 847 695 733,0,38,19,16,6579,6528,16,5461.45514437525,1,1,1,1,0,0,0,0,2,finanzas,Salario bajo,4
d43b09ba-9ec2-4fe3-bfcf-54c6f5b28905,Nacio Madrid Galiano,+34944 78 59 22,0,33,14,5,6700,18040,20,10052.9534954935,1,1,1,1,2,0,0,0,0,operaciones,Exceso de tiempo de espera en viajes,2
44b4ca13-88c7-445f-ae53-bc0a5ebd56ce,Isaac Duran Arenas,+34875 692 107,0,40,0,0,8152,9990,15,7796.22756327232,1,1,1,1,1,1,0,0,0,finanzas,No me están pagando a tiempo.,4
ee76da48-89e0-4940-a950-32326e4c56f5,Armando del Jove,+34 922 715 011,0,43,6,1,6929,16280,22,14402.9468649998,1,1,1,0,1,0,0,0,2,recursos humanos,exceso de trabajo,4
67b1d709-5d44-42d1-9c74-d97959d438ef,Roque Recio Royo,+34 885747236,0,34,1,0,6561,10421,17,7299.09723226565,1,1,1,1,2,0,0,0,0,operaciones,Demasiados viajes al mes,4
f4805d78-da39-4aff-be79-a03baa2dc70b,Jorge Verdugo,+34 960 139 995,0,38,5,3,6907,27360,38,16105.924245942,0,1,1,1,2,0,1,0,1,operaciones,exceso de tiempo de espera,4
055791ad-f64a-419d-9d56-599f3fbf6a52,Julián Guijarro Plana,+34924 22 00 83,0,48,10,10,9027,6960,29,0,1,1,0,1,2,1,0,0,0,operaciones,exceso de trabajo,4
0bbe9295-039c-4e9f-b3a8-e33a28ae54aa,Balduino Trujillo Acedo,+34 882 888 352,0,64,21,12,8273,4848,24,3941.29451212784,1,0,0,1,1,0,1,1,0,operaciones,exceso de tiempo de espera,3
90c83b81-767b-4783-baa2-d6e9ffc6d8d4,Calisto Criado Ros,+34838275599,0,38,9,0,9931,5538,26,4907.86953127904,1,1,0,1,2,0,1,1,0,operaciones,tiempos de espera excesivos,4
f301eff6-f089-4c32-b7dd-0c40cb5ca1e5,José María Merino Hidalgo,+34 924 55 92 96,0,34,14,3,7636,12114,18,10354.6807732018,1,1,1,1,2,0,0,0,0,recursos humanos,Problemas con los pagos,4
5b4ab6cb-eada-4ed4-93a9-1a5abba8a2a7,Victoriano Morante Hoz,+34959017694,0,42,4,4,6654,2232,9,1621.4580733825,1,1,0,1,2,0,0,1,0,finanzas,No se han realizado pagos a tiempo,5
4dd72424-3e9d-41d7-bd74-a18909858fa2,Mohamed de Sáez,+34888792848,0,52,3,0,7992,2316,6,1754.32763110027,1,1,1,1,2,0,0,0,0,recursos humanos,demasiadas quejas previas,4
d033971c-5d5d-4720-8eda-93ed4a7534d2,Román Gámez Ribes,+34842 832 740,0,37,3,2,7319,18760,35,14388.8852089878,1,1,1,1,1,0,0,0,0,recursos humanos,Demasiadas quejas previas acumuladas,5
23985f8d-c726-475f-8f87-111b40dca280,Maximiliano de Jiménez,+34 981390682,0,23,3,2,9468,3807,27,2510.57476926724,0,1,0,1,0,1,0,0,2,operaciones,"Demasiados viajes, no puedo manejar más.",3
7165152c-f352-476b-8422-eecb6f206eb1,Martin Girona Agullo,+34882661869,0,44,13,9,6531,344,4,0,0,1,0,1,2,0,0,0,2,finanzas,Salario bajo tras tantos años en la empresa.,4
5c086b2c-beaf-4a46-abd6-632ecd256e74,Cosme Rodolfo Chamorro Vicente,+34967243173,0,35,6,5,6808,5082,14,0,0,1,1,1,2,1,0,0,2,recursos humanos,exceso de trabajo,4
deb64c9b-e43f-49ac-94d9-70e8379c6f3d,Gervasio Pina Álamo,+34912 83 62 51,0,44,21,21,6472,3321,27,2445.1581539174,1,0,0,0,3,0,0,0,1,operaciones,exceso de tiempo de espera,3
e17f32d2-e759-4e53-ac06-a46c22c623c0,José Ángel Sanmiguel Perea,+34821440386,0,23,2,1,6357,10644,12,7772.14832446258,1,1,1,1,2,0,1,0,1,recursos humanos,exceso de trabajo,4
cc004f19-29e6-4e82-bd86-ec9cfeab84e6,Bruno Fuertes Castro,+34924 37 38 67,0,29,0,0,8948,15779,31,13255.5349747686,1,0,1,1,2,0,0,0,0,finanzas,Problemas de pago,4
29778b91-dc2b-4751-b89d-d39cf0524c14,Humberto del Morera,+34844531589,0,54,10,1,8135,7020,26,5205.06587178947,1,0,1,1,2,0,1,0,0,operaciones,Exceso de tiempo de espera,3
0a10621e-d5e0-40dd-a4c9-1ba6ebf1895b,Marcial Azorin-Correa,+34948063577,0,21,0,0,9089,24890,38,16419.242676685,0,1,1,1,1,0,0,0,0,recursos humanos,demasiados viajes cancelados,4
a6667293-f1b0-44dc-8ba7-f2f9e17c0064,Abraham Lorenzo-Lago,+34825 86 35 36,0,52,21,21,9410,4875,15,3723.39864837002,1,1,1,1,2,0,0,0,1,finanzas,salario bajo para experiencia,3
f3a6ae73-4076-4030-b760-8af29397b0cc,Cristóbal Porras Chico,+34806754936,0,32,11,4,7077,2314,13,1516.50158648547,0,0,0,1,0,1,1,0,1,recursos humanos,Exceso de trabajo,3
28d013f6-6d8e-48d4-94b2-c16a26208942,Valerio Gómez Zabaleta,+34 932982436,0,35,11,11,6264,8358,21,4185.77691156894,1,0,1,1,1,0,0,0,0,finanzas,No he recibido mi bono,4
b2a08bdb-0d53-470d-888a-c6e42eae053e,Marcio Duilio Molins Blanco,+34 843 35 65 88,0,36,6,5,7925,9110,10,7307.79948023635,0,1,1,1,1,0,1,1,0,finanzas,Problemas de pago,4
641d8a1b-1378-444a-b945-cc2ae8b2b26b,José Mari Ordóñez-Rosell,+34 944 44 23 20,0,33,4,1,6768,17204,22,12432.2695836266,1,1,1,1,2,0,1,1,0,finanzas,Salarios no reflejados en tiempo,4
a0c50d8d-7918-4f2b-b9f0-07048f388fba,Gabino Ortega Marco,+34984 74 55 31,0,34,3,3,7564,15218,14,11434.194488963,1,1,1,1,2,1,0,0,1,finanzas,Problemas de pago recurrentes,4
